fecha_solicitud;mes_sol;año_sol;desc_cnae;empresa_municipio;empresa_provincia;localidades_centro_trab;desc_sector;total_trab_sus;trab_hombres_sus;trab_mujeres_sus
11/11/2024;11;2024;Otros servicios de comidas;Torrent;Valencia;Alfafar;SERVICIOS;1;0;1
11/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
11/11/2024;11;2024;Otra educación n.c.o.p.;Benetússer;Valencia;Benetússer;SERVICIOS;10;4;6
11/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Madrid;Madrid;Quart De Poblet;SERVICIOS;10;3;7
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
11/11/2024;11;2024;Transporte aéreo de mercancías;Aldaya;Valencia;Aldaya;SERVICIOS;5;5;0
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Valencia;Aldaya;SERVICIOS;1;1;0
11/11/2024;11;2024;Establecimientos de bebidas;Catarroja;Valencia;Catarroja;SERVICIOS;5;2;3
11/11/2024;11;2024;Actividades odontológicas;Torrent;Valencia;Paiporta;SERVICIOS;2;0;2
11/11/2024;11;2024;Construcción de embarcaciones de recreo y deporte;Beniparrell;Valencia;Beniparrell;INDUSTRIA;4;3;1
11/11/2024;11;2024;Otras actividades de apoyo a las empresas n.c.o.p.;Almussafes;Valencia;Almussafes;SERVICIOS;39;14;25
11/11/2024;11;2024;Establecimientos de bebidas;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
11/11/2024;11;2024;Transporte aéreo de mercancías;Chirivella;Valencia;Chirivella;SERVICIOS;1;1;0
11/11/2024;11;2024;Otras actividades recreativas y de entretenimiento;Barcelona;Barcelona;Alfafar;SERVICIOS;6;4;2
11/11/2024;11;2024;Servicios integrales a edificios e instalaciones;Valencia;Valencia;Valencia;SERVICIOS;16;10;6
11/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;0;0;0
11/11/2024;11;2024;Comercio al por menor de productos alimenticios, bebidas y tabaco en puestos de venta y mercadillos;Valencia;Valencia;Alfafar;SERVICIOS;0;0;0
11/11/2024;11;2024;Comercio al por mayor de otros artículos de uso doméstico;Alfafar;Valencia;Alfafar;SERVICIOS;11;2;9
11/11/2024;11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Algemesí;Valencia;Algemesí;SERVICIOS;6;3;3
11/11/2024;11;2024;Transporte de mercancías por carretera;Cheste;Valencia;Cheste;SERVICIOS;2;2;0
11/11/2024;11;2024;Otra educación n.c.o.p.;Picanya;Valencia;Picanya;SERVICIOS;1;0;1
11/11/2024;11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Valencia;Valencia;"Alcàsser; Aldaya";SERVICIOS;4;0;4
11/11/2024;11;2024;Construcción de cubiertas;Manises;Valencia;Manises;CONSTRUCIÓN;1;1;0
11/11/2024;11;2024;Instalaciones eléctricas;Beniparrell;Valencia;Beniparrell;CONSTRUCIÓN;26;23;3
11/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;1;0;1
11/11/2024;11;2024;Actividades de las escuelas de conducción y pilotaje;Albal;Valencia;Albal;SERVICIOS;4;1;3
11/11/2024;11;2024;Venta de automóviles y vehículos de motor ligeros;Catarroja;Valencia;Catarroja;SERVICIOS;4;4;0
11/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Aldaya;Valencia;Aldaya;SERVICIOS;2;1;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Chiva;Valencia;Chiva;SERVICIOS;14;6;8
11/11/2024;11;2024;Alquiler de bienes inmobiliarios por cuenta propia;Sedaví;Valencia;Sedaví;SERVICIOS;1;0;1
11/11/2024;11;2024;Transporte aéreo de mercancías;Náquera;Valencia;Náquera;SERVICIOS;0;0;0
11/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Massanassa;Valencia;Massanassa;SERVICIOS;2;2;0
11/11/2024;11;2024;Establecimientos de bebidas;Catarroja;Valencia;Valencia;SERVICIOS;1;1;0
11/11/2024;11;2024;Educación deportiva y recreativa;Valencia;Valencia;Aldaya;SERVICIOS;1;1;0
11/11/2024;11;2024;Restaurantes y puestos de comidas;Catarroja;Valencia;Catarroja;SERVICIOS;2;2;0
11/11/2024;11;2024;Fabricación de otros productos de plástico;Paiporta;Valencia;Paiporta;INDUSTRIA;3;3;0
11/11/2024;11;2024;Investigación y desarrollo experimental en ciencias sociales y humanidades;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Alfafar;SERVICIOS;9;5;4
11/11/2024;11;2024;Instalación de carpintería;Albal;Valencia;Albal;CONSTRUCIÓN;3;2;1
11/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;23;11;12
11/11/2024;11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Benetússer;Valencia;Benetússer;INDUSTRIA;14;5;9
11/11/2024;11;2024;Restaurantes y puestos de comidas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;8;2;6
11/11/2024;11;2024;Venta de automóviles y vehículos de motor ligeros;Sedaví;Valencia;Sedaví;SERVICIOS;1;0;1
11/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Valencia;Valencia;"Aldaya; Alfafar; Sedaví";SERVICIOS;0;0;0
11/11/2024;11;2024;Confección de otras prendas de vestir exteriores;Picassent;Valencia;Picassent;INDUSTRIA;1;0;1
11/11/2024;11;2024;Fabricación de otro material y equipo eléctrico;Benetússer;Valencia;Benetússer;INDUSTRIA;1;1;0
11/11/2024;11;2024;Otras actividades de telecomunicaciones;Valencia;Valencia;Torrent;SERVICIOS;2;1;1
11/11/2024;11;2024;Comercio al por mayor de pescados, mariscos y otros productos alimenticios;Catarroja;Valencia;Catarroja;SERVICIOS;34;22;12
11/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Paiporta;Valencia;Paiporta;INDUSTRIA;10;9;1
11/11/2024;11;2024;Actividades veterinarias;Catarroja;Valencia;Catarroja;SERVICIOS;3;0;3
11/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Valencia;"Alfafar; Catarroja";SERVICIOS;7;1;6
11/11/2024;11;2024;Comercio al por menor de artículos de relojería y joyería en establecimientos especializados;Paiporta;Valencia;Paiporta;SERVICIOS;2;0;2
11/11/2024;11;2024;Otras instalaciones en obras de construcción;Algemesí;Valencia;Algemesí;CONSTRUCIÓN;1;1;0
11/11/2024;11;2024;Otras actividades de consultoría de gestión empresarial;Algemesí;Valencia;Algemesí;SERVICIOS;4;1;3
11/11/2024;11;2024;Comercio al por mayor de máquinas herramienta;Albal;Valencia;Albal;SERVICIOS;4;3;1
11/11/2024;11;2024;Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;3;0;3
11/11/2024;11;2024;Instalación de carpintería;Algemesí;Valencia;Algemesí;CONSTRUCIÓN;3;3;0
11/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Valencia;Valencia;Catarroja;SERVICIOS;1;0;1
11/11/2024;11;2024;Intermediarios del comercio de productos diversos;Beniparrell;Valencia;Beniparrell;SERVICIOS;2;0;2
12/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Gandía;Valencia;Alfafar;SERVICIOS;4;2;2
12/11/2024;11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Alboraya;Valencia;"Catarroja; Paiporta";SERVICIOS;13;2;11
12/11/2024;11;2024;Fundición de otros metales no férreos;Valencia;Valencia;Albal;INDUSTRIA;21;18;3
12/11/2024;11;2024;Actividades de las empresas de trabajo temporal;Valencia;Valencia;Valencia;SERVICIOS;0;0;0
12/11/2024;11;2024;Comercio al por menor de periódicos y artículos de papelería en establecimientos especializados;Picanya;Valencia;Picanya;SERVICIOS;2;2;0
12/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Albal;Valencia;Albal;SERVICIOS;1;1;0
12/11/2024;11;2024;Fabricación de placas, hojas, tubos y perfiles de plástico;Albal;Valencia;Albal;INDUSTRIA;189;153;36
12/11/2024;11;2024;Otros servicios de comidas;Puig de Santa Maria, el;Valencia;Picanya;SERVICIOS;3;0;3
12/11/2024;11;2024;Restaurantes y puestos de comidas;Rocafort;Valencia;Alfafar;SERVICIOS;12;6;6
12/11/2024;11;2024;Separación y clasificación de materiales;Paiporta;Valencia;Paiporta;INDUSTRIA;2;2;0
12/11/2024;11;2024;Agencias de publicidad;Torrent;Valencia;Torrent;SERVICIOS;1;0;1
12/11/2024;11;2024;Instalaciones eléctricas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;CONSTRUCIÓN;2;1;1
12/11/2024;11;2024;Gestión y administración de la propiedad inmobiliaria;Burjasot;Valencia;Massanassa;SERVICIOS;4;1;3
12/11/2024;11;2024;Actividades odontológicas;Aldaya;Valencia;Aldaya;SERVICIOS;5;0;5
12/11/2024;11;2024;Otras actividades anexas al transporte;Alfafar;Valencia;Alfafar;SERVICIOS;4;4;0
12/11/2024;11;2024;Restaurantes y puestos de comidas;Catarroja;Valencia;Catarroja;SERVICIOS;5;3;2
12/11/2024;11;2024;Instalaciones eléctricas;Paterna;Valencia;Bétera;CONSTRUCIÓN;4;3;1
12/11/2024;11;2024;Establecimientos de bebidas;Valencia;Valencia;Valencia;SERVICIOS;39;12;27
12/11/2024;11;2024;Impresión de periódicos;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;2;2;0
12/11/2024;11;2024;Otras instalaciones en obras de construcción;Valencia;Valencia;"Algemesí; Chiva";CONSTRUCIÓN;4;4;0
12/11/2024;11;2024;Establecimientos de bebidas;Chirivella;Valencia;Chirivella;SERVICIOS;2;0;2
12/11/2024;11;2024;Comercio al por menor de artículos deportivos en establecimientos especializados;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
12/11/2024;11;2024;Actividades odontológicas;Catarroja;Valencia;Catarroja;SERVICIOS;5;0;0
12/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Catarroja;Valencia;Catarroja;CONSTRUCIÓN;4;4;0
12/11/2024;11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Algemesí;Valencia;Algemesí;SERVICIOS;0;0;0
12/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
12/11/2024;11;2024;Educación secundaria técnica y profesional;Algemesí;Valencia;Algemesí;SERVICIOS;6;3;3
12/11/2024;11;2024;Fabricación de escobas, brochas y cepillos;Valencia;Valencia;Valencia;INDUSTRIA;3;2;1
12/11/2024;11;2024;Otro comercio al por menor en establecimientos no especializados;Aldaya;Valencia;Aldaya;SERVICIOS;4;2;2
12/11/2024;11;2024;Establecimientos de bebidas;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
12/11/2024;11;2024;Actividades odontológicas;Algemesí;Valencia;Algemesí;SERVICIOS;6;1;5
12/11/2024;11;2024;Provisión de comidas preparadas para eventos;Paterna;Valencia;Paiporta;SERVICIOS;1;1;0
12/11/2024;11;2024;Fabricación de jabones, detergentes y otros artículos de limpieza y abrillantamiento;Beniparrell;Valencia;Beniparrell;INDUSTRIA;8;4;4
12/11/2024;11;2024;Establecimientos de bebidas;Algemesí;Valencia;Algemesí;SERVICIOS;3;0;3
12/11/2024;11;2024;Intermediarios del comercio de productos diversos;Aldaya;Valencia;Aldaya;SERVICIOS;2;0;2
12/11/2024;11;2024;Instalaciones eléctricas;Castellón de la Plana;Castelló;Valencia;CONSTRUCIÓN;5;5;0
12/11/2024;11;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Catarroja;Valencia;"Albal; Catarroja";SERVICIOS;1;0;1
12/11/2024;11;2024;Establecimientos de bebidas;Valencia;Valencia;Valencia;SERVICIOS;2;0;2
12/11/2024;11;2024;Educación secundaria técnica y profesional;Valencia;Valencia;Valencia;SERVICIOS;4;2;2
12/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alcàsser;Valencia;Sedaví;SERVICIOS;4;1;3
12/11/2024;11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Eliana, l';Valencia;Catarroja;SERVICIOS;1;0;1
12/11/2024;11;2024;Transporte marítimo de pasajeros;Valencia;Valencia;Valencia;SERVICIOS;2;2;0
12/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Torrent;Valencia;Torrent;SERVICIOS;1;0;1
12/11/2024;11;2024;Intermediarios del comercio especializados en la venta de otros productos específicos;Alfafar;Valencia;Alfafar;SERVICIOS;1;0;1
12/11/2024;11;2024;Otros servicios de comidas;Paiporta;Valencia;Paiporta;SERVICIOS;5;1;4
12/11/2024;11;2024;Actividades odontológicas;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
12/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
12/11/2024;11;2024;Asistencia en establecimientos residenciales para discapacitados mentales y drogodependientes;Picanya;Valencia;Picanya;SERVICIOS;13;3;10
12/11/2024;11;2024;Limpieza general de edificios;Massanassa;Valencia;Massanassa;SERVICIOS;5;1;4
12/11/2024;11;2024;Restaurantes y puestos de comidas;Cuart de Poblet;Valencia;Quart De Poblet;SERVICIOS;3;0;3
12/11/2024;11;2024;Educación preprimaria;Catarroja;Valencia;Catarroja;SERVICIOS;8;0;8
12/11/2024;11;2024;Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;2;1;1
12/11/2024;11;2024;Restaurantes y puestos de comidas;Sedaví;Valencia;Sedaví;SERVICIOS;8;3;5
12/11/2024;11;2024;Comercio al por mayor de textiles;Madrid;Madrid;Valencia;SERVICIOS;4;0;4
12/11/2024;11;2024;Restaurantes y puestos de comidas;Picanya;Valencia;Picanya;SERVICIOS;2;0;2
12/11/2024;11;2024;Otro comercio al por menor en establecimientos no especializados;Benetússer;Valencia;Benetússer;SERVICIOS;2;0;2
12/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Valencia;Aldaya;SERVICIOS;2;0;2
12/11/2024;11;2024;Fabricación de otros muebles;Catarroja;Valencia;Catarroja;INDUSTRIA;4;4;0
12/11/2024;11;2024;Comercio al por mayor de artículos de relojería y joyería;Beniparrell;Valencia;Beniparrell;SERVICIOS;3;1;2
12/11/2024;11;2024;Establecimientos de bebidas;Alfafar;Valencia;Alfafar;SERVICIOS;8;3;5
12/11/2024;11;2024;Otras actividades postales y de correos;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
12/11/2024;11;2024;Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados;Jaraíz de la Vera;Cáceres;Valencia;SERVICIOS;6;0;6
12/11/2024;11;2024;Actividades odontológicas;Paiporta;Valencia;Paiporta;SERVICIOS;1;0;1
12/11/2024;11;2024;Otro comercio al por menor en establecimientos no especializados;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
12/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Alcúdia, l';Valencia;Alcúdia (L');SERVICIOS;3;3;0
12/11/2024;11;2024;Actividades de cuidado diurno de niños;Benetússer;Valencia;Benetússer;SERVICIOS;6;0;6
12/11/2024;11;2024;Restaurantes y puestos de comidas;Guadassuar;Valencia;Guadassuar;SERVICIOS;1;0;1
12/11/2024;11;2024;Fabricación de otros muebles;Beniparrell;Valencia;Beniparrell;INDUSTRIA;2;2;0
12/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Benetússer;Valencia;Benetússer;SERVICIOS;1;0;1
12/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Valencia;Aldaya;SERVICIOS;2;0;2
12/11/2024;11;2024;Restaurantes y puestos de comidas;Paiporta;Valencia;Paiporta;SERVICIOS;1;1;0
12/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;3;0;3
12/11/2024;11;2024;Establecimientos de bebidas;Alfafar;Valencia;Alfafar;SERVICIOS;6;2;4
12/11/2024;11;2024;Actividades de cuidado diurno de niños;Paiporta;Valencia;Valencia;SERVICIOS;1;0;1
12/11/2024;11;2024;Construcción de puentes y túneles;Algemesí;Valencia;Algemesí;CONSTRUCIÓN;4;4;0
12/11/2024;11;2024;Pintura y acristalamiento;Alaquàs;Valencia;Alaquàs;CONSTRUCIÓN;1;1;0
12/11/2024;11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;1;0;1
12/11/2024;11;2024;Restaurantes y puestos de comidas;Algemesí;Valencia;Algemesí;SERVICIOS;2;2;0
12/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
12/11/2024;11;2024;Actividades odontológicas;Paiporta;Valencia;Paiporta;SERVICIOS;0;0;0
12/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;8;2;6
12/11/2024;11;2024;Fabricación de carpintería metálica;Catarroja;Valencia;Catarroja;INDUSTRIA;8;8;0
12/11/2024;11;2024;Comercio al por mayor de ferretería, fontanería y calefacción;Chiva;Valencia;Chiva;SERVICIOS;7;4;3
12/11/2024;11;2024;Otro comercio al por menor en establecimientos no especializados;Alfafar;Valencia;Alfafar;SERVICIOS;6;3;3
12/11/2024;11;2024;Gestión y administración de la propiedad inmobiliaria;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
12/11/2024;11;2024;Comercio al por mayor de muebles, alfombras y aparatos de iluminación;Alfafar;Valencia;Alfafar;SERVICIOS;4;2;2
12/11/2024;11;2024;Educación deportiva y recreativa;Massanassa;Valencia;Massanassa;SERVICIOS;1;1;0
12/11/2024;11;2024;Instalación de máquinas y equipos industriales;Silla;Valencia;Catarroja;INDUSTRIA;4;3;1
12/11/2024;11;2024;Construcción de edificios residenciales;Valencia;Valencia;Valencia;CONSTRUCIÓN;1;1;0
12/11/2024;11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Sedaví;Valencia;Sedaví;INDUSTRIA;8;4;4
12/11/2024;11;2024;Transporte de mercancías por carretera;Paterna;Valencia;Paterna;SERVICIOS;4;4;0
12/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Albal;Valencia;Albal;SERVICIOS;1;0;1
12/11/2024;11;2024;Otras actividades recreativas y de entretenimiento;Beniparrell;Valencia;Beniparrell;SERVICIOS;3;0;3
12/11/2024;11;2024;Comercio al por menor de textiles en establecimientos especializados;Madrid;Madrid;Aldaya;SERVICIOS;11;0;11
12/11/2024;11;2024;Instalación de carpintería;Torrent;Valencia;Torrent;CONSTRUCIÓN;3;3;0
12/11/2024;11;2024;Actividades de los gimnasios;Picanya;Valencia;Picanya;SERVICIOS;4;2;2
12/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Torrent;Valencia;Torrent;SERVICIOS;0;0;0
12/11/2024;11;2024;Restaurantes y puestos de comidas;Siete Aguas;Valencia;Siete Aguas;SERVICIOS;9;5;4
12/11/2024;11;2024;Otra educación n.c.o.p.;Aldaya;Valencia;Aldaya;SERVICIOS;5;2;3
12/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
12/11/2024;11;2024;Transporte por taxi;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
12/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;16;8;8
12/11/2024;11;2024;Reparación y mantenimiento naval;Valencia;Valencia;Valencia;INDUSTRIA;1;0;1
12/11/2024;11;2024;Educación preprimaria;Picanya;Valencia;Picanya;SERVICIOS;3;0;3
12/11/2024;11;2024;Comercio al por menor de repuestos y accesorios de vehículos de motor;Beniparrell;Valencia;Beniparrell;SERVICIOS;2;0;2
12/11/2024;11;2024;Restaurantes y puestos de comidas;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
12/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Algemesí;Valencia;Algemesí;SERVICIOS;1;1;0
12/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;7;0;7
12/11/2024;11;2024;Comercio al por mayor no especializado;Massanassa;Valencia;Massanassa;SERVICIOS;1;1;0
12/11/2024;11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Algemesí;Valencia;Algemesí;SERVICIOS;24;20;4
12/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;6;1;5
12/11/2024;11;2024;Establecimientos de bebidas;Paiporta;Valencia;Paiporta;SERVICIOS;3;0;3
12/11/2024;11;2024;Establecimientos de bebidas;Alcúdia, l';Valencia;Alcúdia (L');SERVICIOS;3;1;2
